Vmag,Plx,e_Plx,B-V,Amag,SpType,TargetClass
7.686886216,4.38096957,1.144421334,0.6440315064,15.62016447,36,1
9.747199477,5.996180633,1.561003685,0.3125172517,17.01795346,161,1
7.843643912,4.867126836,1.260606707,0.06376398316,16.18200135,456,0
7.452018199,8.015251762,0.9014273561,0.02905979854,17.1673236,975,0
2.60332588,4.816059081,0.7000985561,-0.1411466769,13.30008626,249,0
3.032043647,9.707044433,0.8026934899,1.009598527,16.32966101,888,1
8.021789694,1.61391818,1.070201353,-0.06172338533,14.03642877,235,0
7.918431518,17.66761748,0.8237326637,0.5616918866,19.06927491,757,0
8.711727068,15.20880663,0.8068160293,0.6932764554,22.13552512,911,1
7.202928972,2.468684971,1.018132606,0.5211334098,14.07156642,280,1
3.951702357,0.5683394733,0.6579438983,0.6526948591,10.15353802,153,0
5.630151689,2.44668007,1.005162067,1.438810405,14.35862704,931,0
9.861227917,9.533450218,1.456957937,0.7061019465,18.97439848,757,0
0.4548069692,8.828772329,0.6216652513,-0.1282645739,13.8099367,402,0
9.35164195,4.226299741,1.385008741,0.5904258103,16.52320569,507,1
7.937610527,4.896299279,0.9096985788,0.4041288746,16.32807306,509,1
5.025081892,7.091949694,0.5552321848,1.356898118,13.12499467,994,1
7.812361499,2.841056551,1.002161143,-0.05427578975,15.90427589,438,0
9.043905638,2.466777074,1.236436751,0.4367000075,16.25340937,524,1
8.531122426,2.163434131,1.094804485,0.07602720527,15.36648447,466,1
8.3473102,2.381242546,1.29391951,1.350326306,16.79872985,1065,1
8.872465159,2.52359629,1.28219507,0.9015715142,15.17604017,888,1
8.989260069,2.105573156,1.709613668,1.143679697,17.38792724,969,1
8.342285059,2.274092029,1.168216026,1.535330823,15.98094372,969,1
3.102585741,10.72232825,0.908677437,0.02110804907,15.35086827,21,0
7.796818216,10.732156,0.702519783,0.4480606667,17.32258198,175,0
6.124917226,3.606167418,0.6195864908,-0.1432256756,15.44378722,1049,0
7.654170333,2.069179428,0.9585495863,0.5385927059,14.84595838,19,1
5.872136028,1.639919004,0.6727409332,0.4599410784,13.02420619,1054,1
8.692830234,5.329857155,1.183303033,1.029836329,16.44725453,931,0
8.13178183,6.916249111,1.077158948,0.5846591656,17.39205578,207,1
6.752583872,13.21383931,0.9033936261,0.406280452,18.30442098,619,1
9.34235352,3.681335535,0.9610278792,0.6379065396,17.95773236,656,1
8.576467989,2.667136628,0.960782177,0.002896610665,15.21619988,438,0
9.306551651,2.805646475,1.691431109,0.494506596,15.71276089,560,1
8.537396265,2.952401738,1.40913402,1.484140153,17.15476894,931,0
6.238895245,6.376209201,1.035135073,0.3495989117,15.27793233,524,1
7.809174985,5.542039831,0.8541664477,1.178091215,17.27436169,974,0
4.734615175,0.7792645479,0.4521661342,1.401135094,11.54625941,1027,1
9.719267527,1.106101109,1.196057364,-0.01858557807,14.26354229,414,1
7.480286245,0.2075672983,0.9766170321,1.457286304,9.618886734,1075,1
8.164794036,3.304664796,1.356576713,1.514330702,16.83711601,969,1
8.365386259,2.378977832,1.022342519,0.9772801134,14.16937953,844,0
7.819160596,2.734194288,1.101581955,0.9345932613,14.69982266,876,1
9.318489357,2.469790002,1.168966505,0.01011244057,16.57732587,21,0
8.839611287,1.928228897,0.9832168047,0.5133691994,16.06514994,654,1
8.195962603,2.969047884,0.7447441178,1.044287011,16.55053674,888,1
7.299887945,5.376022774,1.158119908,0.9887464565,16.54352219,850,1
2.68052394,6.113349043,0.7244831936,1.32866978,14.97827098,1019,1
8.855061641,-0.5268406737,1.603161934,0.2072813797,12.07355053,253,1
9.221338614,1.670892071,1.343758767,1.076083927,15.55417813,969,1
8.791602009,1.59653996,1.174304052,1.386834072,14.52127187,994,1
8.119226695,3.507228746,1.277027774,1.063981909,16.10672415,844,0
6.726294689,19.13054384,0.7214558022,0.7716646134,19.9285741,792,0
7.125729438,2.304210409,0.5378513827,0.1516619131,12.96202042,368,0
5.296366635,4.154311465,0.6217449358,-0.1129153432,15.22800895,445,1
6.956228627,36.95674113,1.418066577,0.8606876384,22.70336369,984,0
8.719438418,6.173958452,1.624928628,0.3863050136,18.28402952,584,1
8.934526033,4.338547375,1.621913281,0.507578511,16.67783603,175,0
8.021433348,15.20235428,1.055351179,0.9706658649,16.5149128,888,1
7.949609477,1.895337527,1.049490008,1.212348209,16.01165401,888,1
4.03279483,4.752822409,0.5647914165,0.09568451664,14.52996321,470,0
7.516163892,1.099150432,0.862143666,1.03503702,13.09546752,888,1
9.321158267,10.73494429,1.233920658,0.6699563084,19.65134981,757,0
8.500769784,4.132862769,0.9995744191,1.041339932,17.16004171,888,1
8.90568331,6.797180374,1.540810186,0.4560754749,18.03478627,757,0
6.864581583,1.519598751,0.9008771043,1.175255383,12.9356556,931,0
7.639810957,17.32420561,1.111817036,0.4702602696,18.89357078,709,1
7.939775764,1.529193079,1.190491176,0.9358957983,14.45393833,844,0
8.306454464,11.38780738,0.7976570938,0.4469797713,16.92941331,207,1
7.720671434,2.438461924,0.902646624,1.249479376,15.52955047,969,1
7.650469739,4.263275764,1.07564879,0.1245842297,16.55341165,413,1
9.163759649,1.833166113,1.277357688,1.301046648,14.80761413,969,1
8.902464128,3.127154745,1.828873635,1.147421645,16.70418753,693,1
7.401073535,1.879165033,0.9298326365,1.240019301,13.15040415,931,0
8.20877005,18.26389481,1.362772017,0.5751624493,19.17101772,709,1
3.584654523,5.205412852,0.6021293084,0.06358165377,14.47707038,350,1
9.911768687,7.941658919,1.323860533,0.7311261933,18.79869914,757,0
10.2564638,0.4301689219,1.205660658,0.9787766531,14.89315314,853,1
9.79257141,1.431742194,1.363555855,1.355789845,14.44968309,1045,0
3.426263244,26.86910149,0.619233387,0.3392909067,19.10375768,660,0
8.44139456,3.700516697,1.378257376,1.035065267,16.20337128,844,0
8.887554788,8.673239515,2.291567897,1.118019348,17.55944393,931,0
8.90382176,10.34806117,0.7824659556,0.7524900839,19.4065687,792,0
7.267342683,3.232922414,0.9244944456,1.241039679,16.31419531,994,1
6.16308231,0.1088085701,0.9014098434,0.06694758841,8.668011918,273,1
7.575187473,3.245230201,1.218539326,0.9216545135,15.51417315,850,1
9.913416328,-0.10378408,0.9273946198,-0.07289336934,9.861527361,327,1
8.27237848,3.132661994,0.922979365,1.050673178,16.19067382,888,1
8.847798854,3.987256395,0.8137268399,1.030809123,17.19280297,888,1
6.232927139,2.232039744,0.5727647488,-0.01418865615,14.99606878,368,0
7.714979046,3.784405268,0.9638200237,1.056502549,16.19229454,844,0
4.617919831,5.382909913,0.8640262662,-0.0293882265,14.73280261,9,1
8.338365778,2.689556308,0.9927084476,1.169801219,16.729021,969,1
7.333694285,2.753272201,0.9404754392,1.141400115,15.62241097,931,0
6.639029009,3.956110191,0.914988703,0.9803584694,16.51541155,931,0
8.447567462,15.96937902,1.138734793,0.6884583996,19.23184272,757,0
8.437494703,0.1482174114,1.129183915,1.023804477,9.541909339,828,0
8.597651389,15.17239834,1.17963679,1.104030158,18.09980851,888,1
8.634451146,4.863536707,0.8824299058,0.1805602779,17.58402075,69,1
6.700739993,2.182177997,1.117599598,-0.006641963794,14.32261032,366,1
8.74461057,2.57292258,0.7913605987,0.5434807757,17.22124181,619,1
6.733895385,6.369782591,0.8204919939,0.4854725553,17.91018986,582,1
0.7186411749,4.689867338,0.6231185027,0.1675527555,12.51469825,188,1
8.558335093,-1.169639069,1.653053227,1.06018483,12.17972233,918,1
6.97516133,1.158567747,0.7653793132,-0.0726032033,11.6502646,296,1
7.062697393,3.31462184,0.5626242341,-0.0258176549,14.82022752,438,0
3.965456468,16.69115928,0.5885298604,0.2994294581,17.77936891,524,1
6.076695905,3.498137946,0.9016331417,1.290098943,15.27607331,1016,1
9.040436184,7.331915727,1.108148377,0.6297738882,17.86538925,619,1
9.599583763,1.998628698,1.464352801,0.440843861,18.19123774,560,1
7.830102827,1.247324041,0.9629476806,1.048570646,11.80106502,983,0
8.412894542,2.001276164,0.8276025694,1.390222894,16.13360185,969,1
6.678547858,5.686230901,0.8176579268,0.5334730249,15.34720819,619,1
8.569139881,9.034300084,0.991239169,0.7093498231,19.61938016,754,0
8.881801116,3.496343988,0.9540386184,1.055336647,16.82636743,844,0
7.321053939,2.426932229,1.003864684,0.9231045228,15.62940754,844,0
8.728210334,4.695604656,0.7867739487,0.7920642072,18.12422865,853,1
7.412447611,3.345415141,0.4828131702,0.1623950999,15.54260801,475,1
1.739389574,10.3808978,0.6928297945,0.9719550778,15.43442193,868,1
7.361304027,3.908304964,0.9344065769,0.01992640503,15.67255295,374,1
9.072872802,2.883117795,1.263251317,0.9538727875,16.19662238,844,0
8.915123257,1.602459562,0.8301906292,-0.05788621707,14.63951386,486,1
3.077483356,-1.04498785,0.6695505088,-0.1161577503,11.83685645,254,0
9.497773524,0.7879698803,1.149589844,0.9068886376,9.748620056,844,0
8.15930023,5.261273673,1.113755037,0.3727682776,16.36062254,584,1
8.947183043,17.58823512,0.8804666634,0.7400321468,18.7859523,792,0
8.745611649,3.472262721,1.440028329,1.103167204,16.52111675,844,0
8.257223658,3.683746862,0.9723667333,0.2558880171,15.89430872,544,1
7.113628577,9.988652099,0.9461578258,0.203253905,16.94943325,120,1
8.892584609,2.096177808,1.554217046,1.023927389,17.5235946,931,0
8.943547771,16.62270387,1.350574911,0.6631082342,20.02189418,757,0
3.619008524,8.180178615,1.112526009,0.01713252702,15.9008861,101,1
7.305384743,14.33740486,0.7460383618,0.2306744307,18.08224778,192,1
8.203092539,4.160706916,1.318275331,0.4568537513,18.56142751,584,1
9.149606668,6.764394589,1.392824933,0.8122283271,17.54987478,853,1
9.082770604,2.584566795,1.870989681,0.9678723916,15.91600776,844,0
9.003373694,9.194718609,1.19379912,0.7100594746,19.46137051,757,0
9.359937044,2.104496132,0.9374808805,0.2462003102,17.07295999,175,0
8.78326104,4.119635403,1.475115357,0.2279900521,16.965103,207,1
8.298486341,-0.2893267458,1.156743956,1.286704178,10.77716592,969,1
8.713023273,2.228010589,0.9182226375,1.142060494,15.56962398,931,0
7.294929624,14.32520619,0.8613329012,0.7177335924,19.45544702,648,1
9.598430409,2.631743469,1.024159333,0.1442553872,15.48564695,92,1
8.674469059,1.458483816,1.571785139,1.190333724,15.29690346,888,1
7.601148696,3.254400102,0.6026704247,-0.1036759406,14.95224418,21,0
9.172406673,5.327406045,1.175530712,0.585691152,16.36184692,501,0
8.281395457,0.9279759366,1.000626516,1.404473578,13.38476455,1075,1
6.54100178,2.83863346,0.5162934591,1.429302672,14.10777252,1065,1
7.846662308,4.121852378,1.272233648,0.5126100264,16.84280288,544,1
9.112930592,2.290581914,0.9969420834,0.6556261379,17.01169546,660,0
8.869614165,1.341131365,1.65109598,-0.02781654932,15.27886592,420,1
7.534769561,3.807123272,0.8761302845,0.2615747718,15.7859394,84,1
9.623015702,9.57970429,1.195373488,0.5930715848,18.4346891,738,0
8.892556984,5.497401052,1.691782796,0.9738813485,16.88328586,888,1
4.441475008,10.83975569,0.9892570474,0.2725910685,16.26903844,615,1
8.46937755,2.91076258,1.061604647,0.1502833732,16.11817279,175,0
7.954694671,5.336826532,1.36453077,-0.01299911026,16.95452671,7,1
7.561941535,6.251575854,1.046852465,0.4412669539,16.61338412,92,1
7.85594207,13.50885952,0.8547961021,0.5469275719,18.41845299,584,1
9.29089326,3.605249304,1.129359834,0.3314377802,16.85624423,86,1
3.522683357,0.09295216195,0.759080618,-0.1059680787,6.511578264,1114,0
7.095899975,-0.5090074584,0.690311211,1.27830847,11.60690174,174,0
7.764775003,1.783529932,1.017175076,0.9608318791,14.08278657,325,1
7.416793368,12.05913292,1.208887712,0.1916864175,17.17605238,549,0
8.33310015,3.541412074,0.9371786233,1.1041599,16.50437897,888,1
1.855029816,57.44700893,0.5052949189,0.4168314668,17.53256479,692,1
8.007960982,3.675174991,0.9881937049,1.089555351,15.66754757,931,0
8.863341944,16.00480954,1.088477101,0.6741100691,19.75412725,864,0
1.326140045,2.017330748,0.6441404557,1.045568107,9.420822894,910,1
4.321928469,17.51445289,0.6204412176,0.1736873779,17.21543382,175,0
8.619582923,3.929197381,0.7973863217,0.8905396417,16.72867127,853,1
6.485667901,7.218621802,0.8398211638,0.4383286563,17.56725458,117,1
7.823349938,32.85050676,0.744085355,1.040348326,20.52606521,935,0
9.053826196,9.988466152,0.8206207893,0.4320189217,17.43106304,524,1
4.478116483,1.055516865,0.5415189306,-0.06432764246,11.77287573,364,0
8.590936251,0.06413885428,0.7943885281,1.544658619,9.141087056,1045,0
3.349680974,24.54575715,0.8464944174,0.9666117642,18.43674969,787,1
8.013633011,5.094335446,1.687820993,0.275888918,17.09095787,21,0
3.492879154,7.709006861,0.9072613437,0.01007648422,14.82100015,547,0
8.171582409,4.174595589,0.8768725153,1.12008571,16.89203334,888,1
8.602261731,10.70383157,1.877869982,0.6936601588,19.28184592,757,0
9.146826582,5.408139374,1.289446539,0.0711286444,18.15984453,368,0
7.070208377,16.21674466,0.6969794333,0.4621108773,18.20765525,584,1
1.925813945,2.565173678,0.668901617,1.039148215,12.3413531,602,0
6.939890912,4.616472031,0.7320026725,1.07666418,14.3206194,888,1
9.222439585,5.415100956,1.430261532,0.4628277403,17.72606284,524,1
6.440387655,2.327437494,0.8288070973,-0.02281754678,14.8184035,155,1
8.377846035,1.008802246,1.076887242,0.006878402387,12.77167207,290,0
7.598332304,9.717791494,1.332240516,1.096629179,16.87047266,931,0
8.169257732,7.205737084,0.8627180844,0.772189377,17.05564999,660,0
7.686487868,12.37608966,0.7523775832,0.6315573509,18.46880192,649,0
8.672256534,4.483108105,1.346251623,0.4853984972,17.14441102,560,1
5.486491034,7.707013512,0.6697649613,-0.08267664665,16.17878318,456,0
4.974195015,6.864204413,0.9199849237,0.3757325238,14.768656,507,1
8.896552854,3.743751374,1.040560438,0.8990827715,16.52328956,850,1
8.476439849,1.922517419,1.126650285,1.28471127,16.48976842,888,1
7.476885812,10.6666794,1.182763191,0.5058883185,16.81043747,619,1
7.493163565,17.93988723,1.119685001,0.4983958211,19.01276486,738,0
9.279115666,13.80714836,1.508257471,0.7605326982,20.93528222,911,1
4.166482535,3.510642921,0.763183252,1.22652298,15.53348463,1016,1
6.995703874,7.490508475,0.9920365328,0.2352420215,16.7030065,138,0
8.734572334,14.42046983,1.009248511,1.457439799,17.77529359,1027,1
6.539601379,6.629338239,0.8168305822,1.522041502,14.69932703,1016,1
6.080919712,14.13907559,0.7749613151,0.3708725962,18.38519325,619,1
9.631204776,3.855159046,1.51313975,0.5773157078,17.83556115,584,1
7.182947951,0.4819301024,1.252674059,1.22734338,13.19504586,867,1
8.720909806,3.376855765,1.447143036,0.4896105082,16.53900198,579,1
8.449641022,6.568052689,0.8870181209,0.0475395813,17.12548108,47,0
8.06893468,7.5038278,1.237262041,0.4300717805,17.81185423,619,1
3.396528359,4.251538893,0.5650924092,1.60227602,13.31072446,1016,1
9.720054873,2.858032746,1.130319646,0.8589459851,16.16507892,507,1
8.023104,13.92465011,1.194910938,0.427165808,19.50839619,619,1
8.771501802,3.873561571,0.7075391695,1.397644161,16.10540383,1065,1
8.876629549,0.8023546411,0.9971945085,1.106027098,13.41039709,844,0
7.602718227,4.554934759,1.015792113,0.2310098572,15.53424727,92,1
7.909079653,8.276135499,0.9645854534,0.9479321708,16.37145023,844,0
7.464596682,9.81955954,0.7332865426,0.5952352288,17.95656975,89,1
7.506885022,2.1111723,0.6682418053,1.284581878,14.14913465,1065,1
8.401893209,3.058374773,1.585916429,0.08585222765,17.3379238,21,0
3.594078694,4.084292651,0.5448619157,1.11788098,14.24582673,977,1
7.830584446,8.181150679,1.422852512,0.5625721755,18.130745,524,1
9.202341817,10.7557879,1.378476381,0.7443834504,18.22377901,726,0
7.550955359,4.955386046,0.8840682189,0.03065365804,13.97194717,456,0
6.843417925,6.593706061,0.6071199184,1.004700765,15.77081913,844,0
8.422747267,5.776672437,1.461652908,0.612854456,16.71124661,619,1
8.651337099,3.454628996,0.818374318,1.401335938,16.86205269,1065,1
8.282802868,5.120066306,1.202108985,0.4663265542,16.71438749,549,0
3.479817191,25.11852683,0.6126106281,0.3083823431,16.77941853,76,0
9.25367089,1.406916236,0.879579333,1.012761551,14.49135323,844,0
8.801956924,2.26393716,1.150857987,0.242224899,15.7323476,92,1
9.065415736,5.280954331,1.31597091,0.3085251207,18.11740148,584,1
6.767379841,2.644371197,0.576458435,0.1199679741,16.18082304,378,0
8.55638358,26.18697445,1.086642646,0.7463822265,20.17421684,1011,1
7.967412565,3.780787918,1.475601721,0.5033882074,16.9139739,584,1
7.943701782,2.078967999,0.5514637405,0.0271776524,14.9458999,368,0
6.835641147,5.487701009,0.9956958308,1.058253979,17.29941769,850,1
8.465321184,19.02034005,0.8681499212,0.7698983113,19.60949822,757,0
9.344584034,1.761748221,1.091090531,1.025744529,13.95689647,726,0
6.812777163,2.648629302,0.6827725583,0.01109797685,15.66054918,292,1
6.143567685,5.722062486,0.5174230181,-0.03502474965,14.85518253,197,0
7.995509868,1.264329494,0.7832805546,1.164232874,12.34025315,994,1
7.787082605,2.506855183,0.6373944607,1.354718183,14.37179807,931,0
7.342047508,3.350950653,0.7276892688,0.06953455773,16.00858352,21,0
6.261723017,14.29360781,0.8612042162,0.3076053722,18.20777348,117,1
8.240757966,0.1705510067,1.387896141,1.428665197,11.43203189,1075,1
8.055877006,5.253638105,0.9573605136,1.285162835,15.79303529,969,1
8.126053498,7.017893524,1.17632101,0.4199261928,17.4654114,619,1
9.574094012,11.55764483,1.288608415,0.5907621137,20.08331676,757,0
6.777970794,3.634924805,0.9194533578,1.247687085,15.30515023,712,1
9.442600016,1.290361844,0.8848079411,0.4673005831,14.86929721,560,1
3.710692496,6.754726526,0.8316659482,0.6628610635,16.66978278,524,1
7.77820106,1.698521397,1.010235099,1.113635679,15.58779714,994,1
8.071255458,11.73009826,0.717802341,0.486716908,18.37383857,619,1
7.640171277,0.9730712083,0.7591401329,1.190406554,12.54577617,888,1
8.331401911,23.29332113,1.118208012,0.919660925,21.37324479,1011,1
4.194574373,19.73559942,0.6745797269,0.4589493473,17.44902578,640,1
5.767264642,5.061647551,0.6001262305,0.2301059762,14.95928258,311,0
3.549260141,2.904389611,0.7550862785,0.1249882959,13.98591321,395,0
8.622497976,0.3120936598,1.231852279,0.9532416268,10.53531964,844,0
7.131222991,3.196577729,1.060274653,1.224533981,14.64502373,888,1
8.344622056,3.168720211,0.7647509899,1.478983572,15.87957667,931,0
7.992276099,23.8912142,0.787598731,0.6913672804,19.95330713,814,1
3.717240461,5.231721335,0.6197143382,1.194366926,15.46255543,888,1
5.300765028,3.416368369,0.7556059075,1.141751971,13.11878518,761,1
8.163448368,7.086283505,0.8684360612,1.229599908,16.0348652,931,0
8.617193629,6.521229972,1.076419048,0.9569692522,17.28042046,823,1
9.460774771,0.6294809385,1.385038428,0.9548659134,15.57038474,888,1
6.075932028,-0.1173757823,0.962663628,1.675719026,11.84780531,891,1
8.999785925,4.118342584,1.147678773,0.9113438065,17.90258998,864,0
8.348766124,0.9387731893,1.024664067,0.05179130532,14.78181664,486,1
4.861560682,8.882113814,0.6013968515,-0.313490013,11.58450472,378,0
7.672437974,3.165004421,0.9172789329,0.9811109485,14.49005111,931,0
7.321126169,10.6721448,0.8191719094,0.6424327742,17.25447746,112,1
8.105362732,29.61565713,1.038287485,0.992228886,22.49601371,1033,0
7.601620345,8.808443032,0.8202995283,0.9320709706,16.23212772,938,1
9.547194639,29.69011618,1.172505455,1.416472266,22.80321751,1050,1
3.247986376,7.554077079,0.600828452,-0.1289836559,15.35642369,407,0
